1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0.000294445,16582996,16582996,33165992,18231903.68,1.20768173,1.205794832
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,19890203.28,1.20768173,1.205794832
1.61096E+12,10000000,10000000,20000000,1.207,1.207,1.207,0,0,8284789.5,8284789.5,16569579,19890203.28,1.20768173,1.205794832
1.61096E+12,10000000,10000000,20000000,1.206,1.207,1.207,0,0,8291498,8284789.5,16569579,19890203.28,1.20768173,1.205794832
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,19890203.28,1.20768173,1.205794832
1.61098E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19891544.98,1.207649214,1.205632036
1.61098E+12,20000000,,20000000,1.207,,1.207,0.000456152,,16569579,,16569579,21134263.4,1.207649214,1.205632036
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0,0,16569579,16569579,33139158,23205460.8,1.207649214,1.205632036
1.61098E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,21548502.9,1.207649214,1.205632036
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,21547161.2,1.20768173,1.205794832
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0,0,16569579,16569579,33139158,21544477.8,1.207659447,1.206012428
1.61096E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,19884836.5,1.207551226,1.206315961
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,19886178.2,1.207659447,1.206012428
1.61096E+12,5000000,5000000,10000000,1.207,1.207,1.207,0,0,4142394.8,4142394.8,8284789.5,19057699.25,1.207659447,1.206012428
1.61096E+12,15000000,15000000,30000000,1.207,1.207,1.207,0,0,12427184,12427184,24854368,19886178.15,1.207659447,1.206012428
1.61096E+12,20000000,20000000,40000000,1.207,1.207,1.207,0,0,16569579,16569579,33139158,21541794.35,1.207551226,1.206315961
1.61096E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,21541794.35,1.207551226,1.206315961
1.61097E+12,,20000000,20000000,,1.207,1.207,,0.000395039,,16569579,16569579,19884836.45,1.207551226,1.206315961
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0,0,16569579,16569579,33139158,21541794.35,1.207551226,1.206315961
1.61096E+12,,7000000,7000000,,1.207,1.207,,0,,5799353,5799353,20464771.75,1.207551226,1.206315961
1.61096E+12,,13000000,13000000,,1.207,1.207,,0,,10770227,10770227,18227878.65,1.207551226,1.206315961
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,18227878.65,1.207551226,1.206315961
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,18226536.95,1.20703125,1.20703125
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,19056357.6,1.207551226,1.206315961
1.61098E+12,20000000,20000000,40000000,1.207,1.207,1.207,0.000395039,0,16569579,16569579,33139158,19884836.6,1.207551226,1.206315961
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,19887520,1.207659447,1.206012428
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,19887520,1.207659447,1.206012428
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,19887520,1.207659447,1.206012428
1.61097E+12,,1000000,1000000,,1.206,1.206,,0,,829149.8,829149.8,16656519.18,1.20768173,1.205794832
1.61097E+12,,19000000,19000000,,1.206,1.206,,0,,15753846,15753846,17651968.48,1.207649214,1.205632036
1.61097E+12,,20000000,20000000,,1.207,1.207,,0,,16569579,16569579,18231903.68,1.207649214,1.205632036
1.61097E+12,,20000000,20000000,,1.206,1.206,,0,,16582996,16582996,18233245.38,1.207572356,1.205513581
1.61097E+12,20000000,20000000,40000000,1.207,1.207,1.207,0,0,16569579,16569579,33139158,19890203.28,1.207572356,1.205513581
1.61097E+12,,1000000,1000000,,1.206,1.206,,0,,829149.8,829149.8,18314818.66,1.207572356,1.205513581
1.61097E+12,,20000000,20000000,,1.206,1.206,,0.000456152,,16582996,16582996,16659202.46,1.207453902,1.205436723
1.61097E+12,,19000000,19000000,,1.206,1.206,,0,,15753846,15753846,14917987.86,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.207,,1.207,0,,16569579,,16569579,14917987.86,1.207453902,1.205436723
1.61098E+12,20000000,,20000000,1.207,,1.207,0.000456152,,16569579,,16569579,14917987.86,1.207453902,1.205436723
1.61097E+12,20000000,20000000,40000000,1.206,1.206,1.206,0,0,16582996,16582996,33165992,18151672.08,1.207453902,1.205436723
1.61097E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18234587.08,1.207453902,1.205436723
1.61098E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18235928.78,1.207291105,1.205404207
1.61098E+12,20000000,,20000000,1.206,,1.206,0,,16582996,,16582996,18235928.78,1.207291105,1.205404207
